"Entrez"	"Symbol"	"SRR2016907"	"SRR2016908"	"SRR2016914"	"SRR2016915"	"SRR2016916"	"SRR2016917"
"100132159"	"CALML3-AS1"	79	10	5	0	1	1
"100132163"	"PHKA2-AS1"	3	22	4	5	0	6
"100132169"	"WASIR2"	22	111	15	12	5	34
"100132174"	"LINC01987"	0	0	0	0	0	0
"100132215"	"LOC100132215"	20	0	15	0	0	4
"100132234"	"LINC00543"	0	0	24	0	3	0
"100132247"	"NPIPB5"	13191	20954	11557	8794	13376	14373
"100132249"	"LOC100132249"	0	11	2	3	9	5
"100132273"	"NDUFA6-DT"	106	145	257	96	153	72
"100132285"	"KIR2DS2"	0	0	0	0	0	0
"100132288"	"TEKT4P2"	24	18	10	10	85	51
"100132304"	"FAM236B"	0	0	0	0	7	0
"100132341"	"CLUHP3"	149	119	22	28	172	15
"100132352"	"FRG1HP"	175	57	150	191	301	210
"100132386"	"KRTAP4-9"	0	0	0	0	0	0
"100132396"	"ZNF705B"	0	0	8	0	0	0
"100132399"	"GAGE12D"	0	0	0	0	0	0
"100132403"	"FAM157B"	5758	7560	14452	10994	11284	18883
"100132406"	"NBPF10"	38016	32358	37360	43451	35629	53761
"100132417"	"FCGR1CP"	511	760	700	1564	1542	3812
"100132463"	"CLDN24"	0	10	0	0	9	0
"100132464"	"FAM99B"	0	0	0	0	0	0
"100132476"	"KRTAP4-7"	0	0	0	0	0	0
"100132501"	"LINC01415"	0	0	0	0	1	0
"100132526"	"FGD5P1"	25	5	5	10	13	15
"100132529"	"TAT-AS1"	0	0	0	0	0	4
"100132541"	"GXYLT1P3"	20	1	5	0	0	0
"100132565"	"GOLGA8F"	0	0	0	0	0	0
"100132594"	"PGAM1P5"	0	96	24	32	14	50
"100132596"	"XGY2"	0	0	0	0	0	0
"100132612"	"LINC02312"	0	0	0	0	0	7
"100132618"	"ZRANB2-AS1"	0	0	5	8	0	0
"100132677"	"BSN-DT"	0	0	1	6	0	4
"100132686"	"LOC100132686"	8	11	6	5	19	14
"100132707"	"PAXIP1-AS2"	409	188	43	129	242	175
"100132708"	"CYP4F30P"	0	0	0	4	19	0
"100132724"	"DCAF13P3"	28	18	16	6	5	61
"100132735"	"FILNC1"	2	0	13	17	2	6
"100132774"	"KDM4A-AS1"	47	9	6	5	8	8
"100132813"	"LOC100132813"	0	7	0	0	0	0
"100132815"	"IPO5P1"	195	25	55	87	98	41
"100132831"	"LOC100132831"	17	12	22	17	23	12
"100132832"	"PMS2P9"	12	39	25	7	6	15
"100132891"	"MSC-AS1"	0	25	4	0	26	46
"100132911"	"DPH3P1"	0	0	0	0	0	0
"100132916"	"SHISAL2B"	37	0	0	0	0	0
"100132923"	"FAM66D"	0	14	0	5	6	0
"100132929"	"FAM25BP"	22	0	0	0	0	0
"100132932"	"FAM197Y9"	0	0	0	0	0	0
"100132948"	"FAM27C"	157	91	43	65	25	33
"100132963"	"SMIM9"	0	0	0	0	0	10
"100132967"	"FAM223A"	88	0	81	65	18	65
"100132979"	"GOLGA8DP"	17	114	15	31	41	29
"100132987"	"LINC00856"	0	3	14	1	14	0
"100133005"	"RASA4DP"	143	153	98	304	183	95
"100133050"	"LOC100133050"	459	239	112	39	133	79
"100133077"	"LOC100133077"	15	0	0	0	0	0
"100133091"	"LOC100133091"	156	143	41	78	47	49
"100133093"	"FAM25G"	0	0	0	0	0	0
"100133123"	"LINC01203"	0	1	0	2	0	8
"100133161"	"LINC01001"	15041	20558	31438	31026	28884	46784
"100133172"	"FAM66A"	0	25	1	0	6	0
"100133204"	"C9orf147"	16	0	6	21	8	5
"100133205"	"LINC00240"	116	90	5	1	38	0
"100133220"	"GOLGA6L3"	1091	47	102	41	216	63
"100133234"	"SBF1P1"	152	73	104	111	94	86
"100133251"	"PRR23D2"	0	0	0	0	0	0
"100133267"	"DEFB130B"	0	0	0	0	0	0
"100133286"	"LOC100133286"	0	0	0	0	0	0
"100133308"	"RSU1P2"	0	0	11	0	18	10
"100133311"	"HOXA-AS3"	0	0	2	5	0	0
"100133315"	"LOC100133315"	55	14	4	12	3	15
"100133319"	"PRO1804"	0	0	0	0	0	0
"100133331"	"LOC100133331"	24065	33192	51714	50634	50013	82511
"100133461"	"LINC02171"	0	0	0	0	0	0
"100133545"	"MRPL23-AS1"	0	0	0	5	0	0
"100133612"	"LINC01134"	0	29	2	5	21	9
"100133669"	"LY6E-DT"	18	27	0	17	20	5
"100133920"	"LOC100133920"	0	0	0	0	18	4
"100133941"	"CD24"	5093	18760	542	995	1454	356
"100133957"	"UXT-AS1"	0	0	0	0	5	0
"100133985"	"LINC01816"	18	0	4	34	22	16
"100133991"	"MAP3K14-AS1"	224	201	223	228	191	260
"100134015"	"UBOX5-AS1"	0	0	1	12	31	4
"100134040"	"LOC100134040"	0	0	0	0	7	0
"100134229"	"KDM7A-DT"	217	144	143	114	236	176
"100134259"	"LINC01119"	0	0	0	0	41	0
"100134317"	"LOC100134317"	6	0	5	0	24	0
"100134368"	"LOC100134368"	71	46	24	17	19	10
"100134391"	"LOC100134391"	0	0	0	0	0	0
"100134444"	"KCNJ18"	0	12	20	0	1	0
"100134713"	"NDUFB2-AS1"	0	6	13	7	22	5
"100134868"	"LOC100134868"	17	12	2	0	29	0
"100134869"	"UBE2Q2P2"	182	119	5	15	76	7
"100134934"	"TEN1"	16	0	0	0	0	0
"100134938"	"UPK3BL1"	0	0	6	0	0	0
"100137047"	"JMJD7"	14	0	6	0	0	1
"100137049"	"PLA2G4B"	17	0	11	1	23	17
"10014"	"HDAC5"	1108	1557	2096	2238	2543	2583
"100141515"	"C17orf99"	0	0	9	2	3	6
"100144595"	"LOC100144595"	2	1	5	1	20	6
"100144596"	"LINC00029"	0	0	0	0	0	0
"100144597"	"LINC01056"	0	0	0	0	0	0
"100144602"	"EPHA5-AS1"	0	0	0	0	0	0
"100144603"	"CHKB-DT"	0	18	0	0	12	0
"100144604"	"LINC00930"	0	0	0	0	0	16
"100144748"	"KLLN"	35	76	169	233	64	91
"100147744"	"RNU7-1"	0	0	0	0	0	0
"100147773"	"TMCO1-AS1"	7	27	0	0	0	7
"10015"	"PDCD6IP"	3094	3693	4223	2892	4861	5371
"100151643"	"KRTAP20-4"	0	0	0	0	0	0
"100151683"	"RNU4ATAC"	0	0	26	0	18	0
"100151684"	"RNU6ATAC"	0	0	1	18	0	0
"100158262"	"SCARNA9L"	0	0	4	15	0	17
"10016"	"PDCD6"	2575	3365	942	961	1361	1112
"100169752"	"TEX36-AS1"	0	0	0	0	0	0
"100169760"	"RNA5S9"	0	8	0	0	4	2
"100169768"	"RNA5S17"	0	77	0	10	40	28
"100169851"	"PATE3"	0	0	0	0	0	0
"100169989"	"DBIL5P2"	1	23	1	0	7	5
"10017"	"BCL2L10"	20	3	0	0	0	0
"100170229"	"SRRM5"	0	0	0	0	0	0
"100170765"	"ERICH4"	0	0	0	0	8	0
"100170841"	"EPOP"	195	177	11	27	92	80
"100174949"	"TRIM59-IFT80"	155	8	9	28	24	36
"10018"	"BCL2L11"	1343	1716	1095	1173	1339	2149
"100187716"	"MIR1224"	0	0	0	0	0	0
"100188847"	"MIR1225"	0	0	0	0	0	0
"100188893"	"TOMM6"	0	0	0	0	0	0
"100188949"	"LINC00426"	2	174	14	3	25	2
"100188953"	"LINC00092"	23	19	4	7	8	8
"100188954"	"DNMBP-AS1"	0	0	11	2	8	7
"100189589"	"DCTN1-AS1"	0	0	0	0	0	0
"10019"	"SH2B3"	729	1429	4163	1388	2700	3775
"100190938"	"RAMP2-AS1"	38	20	16	12	20	16
"100190939"	"TPT1-AS1"	938	855	539	395	734	489
"100190940"	"LINC02418"	1	1	2	0	0	3
"100190949"	"C5orf52"	0	0	0	0	0	0
"100191040"	"C2CD4D"	14	6	0	0	15	1
"100192204"	"PPIAP30"	142	188	58	7	182	93
"100192378"	"ZFHX4-AS1"	0	0	0	0	0	0
"100192379"	"PP12613"	0	0	0	0	0	0
"100192386"	"FLJ16779"	21	8	0	0	0	0
"100192420"	"LINC01634"	0	0	2	17	16	12
"100192426"	"LOC100192426"	0	0	0	0	14	0
"1002"	"CDH4"	50	20	70	45	21	66
"10020"	"GNE"	427	323	218	250	806	506
"10021"	"HCN4"	0	0	0	1	0	0
"100216001"	"MANCR"	0	0	0	0	0	0
"100216479"	"FAR2P2"	0	1	1	10	31	0
"10022"	"INSL5"	0	0	0	0	0	0
"10023"	"FRAT1"	280	427	1195	785	360	1238
"100233209"	"PCED1B-AS1"	67	167	168	322	305	191
"10024"	"TROAP"	175	27	12	0	6	2
"100240728"	"LOC100240728"	0	0	0	0	0	0
"100240735"	"LOC100240735"	34	7	3	6	0	0
"10025"	"MED16"	679	720	416	704	786	654
"10026"	"PIGK"	494	683	221	128	435	404
"100268168"	"LOC100268168"	106	129	101	63	102	77
"100270679"	"LINC01432"	0	0	0	0	14	0
"100270680"	"CASC11"	0	0	0	0	0	0
"100270804"	"LINC00653"	0	0	15	10	27	23
"100271702"	"LINC00940"	0	0	0	0	6	0
"100271715"	"ARHGEF33"	0	0	6	0	0	0
"100271722"	"LINC00899"	35	23	61	73	22	25
"100271835"	"LIMS3-LOC440895"	60	206	29	26	62	42
"100271836"	"SMG1P3"	3502	7673	5891	2981	3603	6309
"100271846"	"ERVV-2"	0	0	0	0	0	0
"100271849"	"MEF2B"	21	8	17	5	0	14
"100271873"	"AIRN"	1	2	8	14	6	34
"100271874"	"ZNRF2P2"	0	0	0	0	0	0
"100271927"	"RASA4B"	627	471	415	646	694	351
"100272147"	"CMC4"	145	82	31	49	67	56
"100272228"	"LINC00894"	163	359	231	299	514	224
"100286844"	"BCDIN3D-AS1"	9	14	6	0	3	0
"100286906"	"LOC100286906"	0	0	0	0	0	0
"100286922"	"LOC100286922"	0	0	0	0	0	0
"100286925"	"LOC100286925"	126	180	294	183	244	239
"100286938"	"VPS13A-AS1"	0	0	0	0	0	0
"100286979"	"ANAPC1P1"	177	144	16	12	49	70
"100287015"	"LOC100287015"	30	39	6	33	56	34
"100287029"	"DDX11L10"	28	38	18	48	45	57
"100287036"	"LOC100287036"	0	0	20	1	27	24
"100287042"	"LOC100287042"	51	32	10	13	65	18
"100287045"	"FAM90A26"	0	0	0	0	4	0
"100287049"	"LOC100287049"	0	0	17	6	40	18
"100287072"	"LOC100287072"	95	50	32	25	64	11
"100287082"	"GACAT2"	8	0	0	0	0	0
"100287098"	"TONSL-AS1"	6	8	1	8	1	6
"100287102"	"DDX11L1"	24	25	13	37	54	54
"100287114"	"LINC00421"	0	0	0	0	0	0
"100287144"	"USP17L10"	0	0	7	5	8	0
"100287171"	"WASHC1"	2166	1642	1247	1262	2045	1551
"100287175"	"LOC100287175"	38	0	8	0	0	0
"100287177"	"EML2-AS1"	4	14	4	27	5	9
"100287216"	"SH3RF3-AS1"	0	13	23	8	12	4
"100287225"	"LINC01630"	0	10	0	13	1	3
"100287226"	"ZNF729"	68	50	39	5	29	44
"100287238"	"USP17L13"	0	0	5	9	4	0
"100287284"	"MANSC4"	0	0	0	0	0	0
"100287314"	"LINC00941"	14	19	39	16	21	42
"100287327"	"USP17L17"	0	0	12	10	14	0
"100287362"	"PRSS46P"	18	0	0	0	0	0
"100287364"	"USP17L18"	0	0	7	12	23	0
"100287366"	"OSTM1-AS1"	0	0	0	0	0	0
"100287399"	"POTEB2"	0	0	0	0	0	0
"100287404"	"USP17L19"	0	0	12	11	15	0
"100287441"	"USP17L20"	0	0	12	10	22	0
"100287478"	"USP17L21"	0	0	23	7	4	0
"100287482"	"SMKR1"	0	18	0	0	0	0
"100287497"	"LOC100287497"	104	228	339	196	250	170
"100287513"	"USP17L22"	0	0	24	22	38	0
"100287520"	"GLYATL1B"	0	0	0	0	0	0
"100287559"	"ADPGK-AS1"	15	156	253	240	154	277
"100287569"	"LINC00173"	3	154	192	444	191	444
"100287592"	"LINC02106"	0	0	0	0	0	0
"100287596"	"DDX11L5"	24	17	6	21	15	6
"100287616"	"LOXL1-AS1"	44	36	22	133	125	56
"100287632"	"SELENOKP3"	0	0	0	0	0	0
"100287639"	"MTHFD2P1"	0	6	13	10	21	23
"100287704"	"LOC100287704"	0	0	0	0	0	0
"100287718"	"ANKRD66"	0	0	19	23	5	7
"100287722"	"AP4B1-AS1"	44	8	29	36	58	19
"100287728"	"SMIM10L2B-AS1"	0	0	0	0	0	0
"100287765"	"LINC00630"	15	127	21	0	49	21
"100287792"	"LOC100287792"	3	2	3	0	2	2
"100287808"	"LOC100287808"	0	1	4	0	3	12
"100287814"	"LINC00582"	0	0	4	0	23	6
"100287834"	"LOC100287834"	0	0	0	0	0	0
"100287837"	"LOC100287837"	0	0	0	0	0	0
"100287846"	"LOC100287846"	0	0	3	0	9	0
"100287879"	"LINC00994"	0	0	0	0	0	0
"100287896"	"LOC100287896"	28	22	20	6	6	11
"100287898"	"TTC34"	17	0	7	30	12	11
"100287902"	"LGALS8-AS1"	0	0	1	16	19	22
"100287932"	"TIMM23"	306	318	203	98	544	336
"100287944"	"LOC100287944"	0	0	0	0	0	0
"100287948"	"LINC01699"	0	0	0	0	0	0
"100288069"	"LOC100288069"	0	0	0	0	0	0
"100288077"	"WTAPP1"	2	0	3	6	2	5
"100288079"	"GS1-279B7.1"	0	204	84	172	34	68
"100288122"	"LDLRAD4-AS1"	0	0	0	0	0	0
"100288123"	"LOC100288123"	55	29	37	8	29	32
"100288142"	"NBPF20"	53201	40975	46223	57279	43561	68202
"100288152"	"SLC9A3-AS1"	152	390	17	0	32	20
"100288175"	"LOC100288175"	287	183	29	35	102	37
"100288181"	"LNCOC1"	0	0	0	0	3	0
"100288198"	"HMGN3-AS1"	187	12	0	0	8	0
"100288203"	"LOC100288203"	101	146	241	127	168	177
"100288208"	"LOC100288208"	0	0	0	0	0	0
"100288287"	"KRTAP22-2"	0	0	0	0	0	0
"100288323"	"KRTAP21-3"	0	0	0	0	0	0
"100288332"	"NPIPA5"	2088	2590	588	406	1117	728
"100288346"	"NCAM1-AS1"	0	0	0	0	0	0
"100288380"	"ULK4P2"	17	66	34	7	17	81
"100288413"	"ERVMER34-1"	22	0	2	9	1	7
"100288428"	"LMCD1-AS1"	5	0	4	0	2	0
"100288432"	"IL10RB-DT"	67	368	356	306	201	312
"100288485"	"MTRNR2L7"	0	0	0	0	0	0
"100288486"	"DDX11L9"	24	25	18	45	54	60
"100288520"	"USP17L15"	0	0	11	8	21	0
"100288527"	"REXO1L2P"	7	28	18	0	43	25
"100288615"	"WHAMMP1"	224	204	305	172	294	271
"100288637"	"LOC100288637"	12	48	26	0	0	31
"100288687"	"DUX4"	31	23	44	17	53	73
"100288695"	"LIMS4"	0	98	262	526	238	313
"100288728"	"LOC100288728"	0	1	8	15	11	10
"100288748"	"LOC100288748"	22	52	23	17	30	21
"100288778"	"WASH8P"	2094	1795	1411	1516	2041	1704
"100288797"	"TMEM239"	0	9	3	1	2	8
"100288798"	"LOC100288798"	38	28	20	23	0	0
"100288801"	"FRG2C"	0	0	0	0	17	0
"100288805"	"HYDIN2"	75	466	72	99	136	64
"100288814"	"CLDN34"	21	0	0	0	0	0
"100288831"	"SRGAP3-AS3"	0	0	0	0	0	0
"100288842"	"B3GNT10"	58	58	32	11	39	10
"100288846"	"LOC100288846"	0	1	0	4	0	5
"100288866"	"LOC100288866"	0	0	0	0	0	3
"100288966"	"LOC100288966"	0	0	0	0	14	0
"100288974"	"BMS1P21"	11	0	3	0	17	5
"100289017"	"MOXD2P"	0	0	0	3	0	0
"100289019"	"SLC25A25-AS1"	175	168	101	132	84	123
"100289087"	"TSPY10"	0	0	0	0	0	0
"100289092"	"ATP2A1-AS1"	0	0	0	0	0	0
"100289097"	"FRG1CP"	58	47	95	53	177	240
"100289098"	"GS1-124K5.4"	7	0	10	0	19	2
"100289124"	"FAM27E2"	60	67	4	29	0	8
"100289137"	"FAM95C"	142	33	20	0	0	0
"100289178"	"GNG12-AS1"	0	24	10	65	31	28
"100289187"	"TMEM225B"	0	7	0	0	20	0
"100289188"	"FAM197Y4"	0	0	0	0	3	0
"100289211"	"LINC00624"	0	35	7	0	7	6
"100289255"	"TMEM238L"	0	0	0	0	0	0
"100289274"	"DNAJC3-DT"	270	92	116	306	52	85
"100289333"	"LOC100289333"	64	0	16	11	30	18
"100289341"	"MAN1B1-DT"	22	45	31	27	21	56
"100289361"	"LOC100289361"	0	0	0	0	0	0
"100289373"	"UBAC2-AS1"	19	3	0	6	0	2
"100289388"	"KCTD21-AS1"	1	1	3	4	4	11
"100289462"	"DEFB4B"	0	0	0	0	0	0
"100289473"	"LOC100289473"	16	195	365	147	104	128
"100289509"	"KCNIP2-AS1"	6	0	0	8	0	5
"100289561"	"LOC100289561"	0	0	3	0	0	4
"100289574"	"HERC2P4"	0	0	0	0	3	1
"100289580"	"LOC100289580"	0	21	3	12	6	8
"100289635"	"ZNF605"	431	470	179	57	143	78
"100289650"	"PSG8-AS1"	0	0	0	0	0	0
"100289656"	"LOC100289656"	15	41	5	0	13	10
"100289673"	"LINC01848"	0	0	0	0	0	0
"100289678"	"ZNF783"	588	108	34	64	171	118
"100291105"	"LOC100291105"	0	8	23	0	0	14
"100292680"	"LINC00942"	78	6	11	5	6	12
"100293516"	"ZNF587B"	616	456	372	280	373	464
"100293534"	"C4B_2"	0	0	0	0	0	0
"100294362"	"LOC100294362"	204	184	87	362	182	118
"100294720"	"NHEG1"	0	0	0	0	0	0
"1003"	"CDH5"	0	41	51	9	40	17
"100302112"	"MIR1284"	0	0	0	0	0	0
"100302113"	"MIR1200"	0	0	1	0	0	6
"100302114"	"MIR513C"	0	0	0	0	0	0
"100302115"	"MIR1468"	0	0	0	0	0	0
"100302116"	"MIR1265"	0	0	0	0	0	0
"100302117"	"MIR320B1"	0	0	0	0	0	0
"100302118"	"MIR1286"	0	0	0	0	0	0
"100302119"	"MIR1538"	0	0	0	0	0	0
"100302121"	"MIR1276"	0	0	0	0	0	0
"100302122"	"MIR1183"	0	0	0	0	0	0
"100302123"	"MIR1275"	0	0	0	0	0	0
"100302124"	"MIR1288"	0	0	0	0	0	0
"100302125"	"MIR1289-1"	0	0	0	0	0	0
"100302126"	"MIR1471"	0	0	0	0	0	0
"100302127"	"MIR1470"	0	0	0	0	0	0
"100302128"	"MIR1302-3"	0	0	0	0	0	0
"100302129"	"MIR1915"	0	0	0	0	0	0
"100302130"	"MIR1302-4"	0	0	0	0	0	0
"100302131"	"MIR302F"	0	0	0	0	0	0
"100302132"	"MIR1182"	0	0	0	0	0	0
"100302133"	"MIR1287"	0	0	0	0	0	0
"100302134"	"MIR1289-2"	0	0	0	0	0	0
"100302135"	"MIR320C1"	0	0	0	0	0	0
"100302136"	"MIR1252"	0	0	0	0	0	0
"100302137"	"MIR1914"	0	0	0	0	0	0
"100302138"	"MIR1292"	0	0	0	0	0	0
"100302139"	"MIR1537"	0	0	6	0	0	0
"100302140"	"MIR1302-6"	0	0	0	0	0	0
"100302141"	"MIR1913"	0	0	0	0	0	0
"100302142"	"MIR1246"	0	0	0	0	0	0
"100302143"	"MIR1248"	0	0	0	0	0	0
"100302144"	"MIR1912"	0	0	0	0	0	0
"100302145"	"MIR1247"	0	0	0	0	0	0
"100302146"	"MIR1302-5"	0	0	0	0	0	0
"100302147"	"MIR1302-7"	0	0	0	0	0	0
"100302148"	"MIR1263"	0	0	0	0	0	0
"100302149"	"MIR1249"	0	0	1	0	0	0
"100302150"	"MIR1296"	0	0	0	0	0	0
"100302152"	"MIR548N"	0	0	0	0	0	0
"100302153"	"MIR1298"	0	0	0	0	0	0
"100302155"	"MIR1256"	0	0	0	0	0	0
"100302156"	"MIR1229"	0	0	0	0	0	0
"100302157"	"MIR1185-1"	0	0	0	0	0	0
"100302158"	"MIR1231"	0	0	0	0	0	0
"100302159"	"MIR548F3"	0	0	0	0	0	0
"100302161"	"MIR1205"	0	0	0	0	0	0
"100302163"	"MIR1278"	0	0	0	0	0	0
"100302164"	"MIR2113"	0	0	0	0	0	0
"100302166"	"MIR1322"	0	0	0	0	0	0
"100302167"	"MIR1299"	0	0	0	0	0	0
"100302168"	"MIR1257"	0	0	0	0	0	0
"100302169"	"MIR320D2"	0	0	0	0	0	0
"100302170"	"MIR1206"	0	0	0	0	0	0
"100302171"	"MIR1321"	0	0	0	0	0	0
"100302172"	"MIR1258"	0	0	0	0	0	0
"100302174"	"MIR1307"	0	0	0	0	0	0
"100302175"	"MIR1207"	0	0	0	2	0	0
"100302177"	"MIR1269A"	0	0	0	0	0	0
"100302178"	"MIR1295A"	0	0	0	0	0	0
"100302179"	"MIR1270"	0	0	0	0	0	0
"100302181"	"MIR1294"	0	0	0	0	0	0
"100302182"	"MIR1279"	0	0	0	0	0	0
"100302183"	"MIR1825"	0	0	0	0	0	0
"100302184"	"MIR1272"	0	0	0	0	0	0
"100302185"	"MIR1204"	0	0	0	0	0	0
"100302186"	"MIR548I3"	0	0	5	0	0	0
"100302187"	"MIR1297"	0	0	0	0	0	0
"100302188"	"MIR1243"	0	0	0	0	0	0
"100302190"	"MIR1976"	0	0	0	1	0	7
"100302191"	"MIR548I4"	0	0	0	0	0	0
"100302192"	"MIR548F1"	0	0	0	0	0	0
"100302193"	"MIR1255A"	0	0	0	0	0	0
"100302195"	"MIR320C2"	0	0	0	0	0	0
"100302196"	"MIR1234"	0	0	0	0	0	0
"100302197"	"MIR1306"	0	0	0	0	0	0
"100302201"	"MIR1228"	0	0	0	0	0	0
"100302202"	"MIR1266"	0	0	0	0	0	0
"100302203"	"MIR1271"	0	0	0	0	0	0
"100302204"	"MIR548I1"	0	0	5	0	0	0
"100302205"	"MIR1283-2"	0	0	0	0	0	0
"100302208"	"MIR1253"	0	0	0	0	0	0
"100302209"	"MIR1185-2"	0	0	0	0	0	0
"100302210"	"MIR1909"	0	0	0	0	0	0
"100302211"	"MIR1203"	0	0	0	0	0	0
"100302212"	"MIR1324"	0	0	0	0	0	0
"100302213"	"MIR1181"	0	0	0	0	0	0
"100302214"	"MIR1277"	0	0	0	0	0	0
"100302217"	"MIR1827"	0	0	0	0	0	0
"100302218"	"MIR1285-1"	0	0	0	0	0	0
"100302219"	"MIR1245A"	0	0	0	0	0	0
"100302220"	"MIR1293"	0	0	0	0	0	0
"100302221"	"MIR1291"	0	0	0	0	0	0
"100302222"	"MIR1911"	0	0	0	0	0	0
"100302223"	"MIR1302-8"	0	0	0	0	0	0
"100302224"	"MIR2110"	0	0	0	0	0	0
"100302225"	"MIR2053"	0	0	0	0	0	0
"100302226"	"MIR1238"	0	0	0	0	0	0
"100302227"	"MIR1302-1"	0	0	0	0	0	0
"100302228"	"MIR1261"	0	0	0	0	0	0
"100302229"	"MIR1250"	0	15	8	2	4	6
"100302232"	"MIR1226"	0	0	0	0	0	0
"100302233"	"MIR1268A"	0	0	0	0	0	0
"100302234"	"MIR664A"	0	0	0	0	0	0
"100302235"	"MIR1179"	0	0	0	0	0	0
"100302236"	"MIR1260A"	0	0	0	0	0	0
"100302237"	"MIR1281"	0	0	0	0	0	0
"100302238"	"MIR103B1"	0	0	0	0	0	0
"100302239"	"MIR548F5"	0	0	0	0	0	0
"100302240"	"MIR1304"	0	0	0	0	0	0
"100302242"	"MIR1236"	0	0	0	0	0	0
"100302246"	"MIR1301"	0	0	0	0	0	0
"100302250"	"MIR1197"	0	0	0	0	0	0
"100302251"	"MIR1264"	0	0	0	0	0	0
"100302254"	"MIR1282"	0	0	0	0	0	0
"100302255"	"MIR1323"	0	0	0	0	0	0
"100302256"	"MIR1180"	0	0	0	0	0	0
"100302257"	"MIR1539"	0	0	0	0	0	0
"100302258"	"MIR1469"	0	0	0	0	0	0
"100302259"	"MIR1202"	0	0	0	0	0	0
"100302260"	"MIR2052"	0	0	0	0	0	0
"100302261"	"MIR1910"	0	0	0	0	0	0
"100302263"	"MIR1908"	0	0	0	0	0	0
"100302265"	"MIR1283-1"	0	0	0	0	0	0
"100302267"	"MIR2054"	0	0	0	0	0	0
"100302268"	"MIR1285-2"	0	0	0	0	0	0
"100302270"	"MIR1305"	0	0	0	0	0	0
"100302274"	"MIR1178"	0	0	0	0	0	0
"100302275"	"MIR548L"	0	0	0	0	0	0
"100302276"	"MIR1290"	0	0	0	0	0	0
"100302277"	"MIR548I2"	0	0	0	0	0	0
"100302278"	"MIR1302-2"	0	0	6	0	0	0
"100302279"	"MIR1262"	0	0	0	3	0	0
"100302280"	"MIR1237"	0	0	0	0	0	0
"100302281"	"MIR1208"	0	0	0	0	0	0
"100302282"	"MIR103B2"	0	0	0	0	0	0
"100302283"	"MIR1227"	0	0	3	0	0	0
"100302284"	"MIR1303"	0	0	0	0	0	0
"100302286"	"MIR1267"	0	0	0	0	0	0
"100302287"	"MIR548H3"	0	0	0	0	0	0
"100302288"	"MIR548P"	0	0	0	0	0	0
"100302289"	"MIR1251"	0	0	0	0	0	0
"100302290"	"MIR1973"	0	0	0	0	0	0
"100302401"	"RASAL2-AS1"	0	24	4	7	40	9
"100302640"	"LINC00882"	1	18	11	11	11	16
"100302652"	"GPR75-ASB3"	77	11	61	23	19	34
"100302691"	"LINC00184"	0	15	0	0	0	0
"100302692"	"FTX"	940	578	1112	1087	1010	803
"100302736"	"TMED7-TICAM2"	0	0	0	0	0	0
"100302743"	"SNORA80B"	29	23	9	0	0	10
"100302746"	"NCRUPAR"	0	0	0	0	0	0
"100303453"	"TSNAX-DISC1"	0	0	14	0	1	16
"100303491"	"ZEB2-AS1"	0	41	53	148	129	78
"100303728"	"SLC25A5-AS1"	0	1	0	0	14	8
"100303755"	"PET117"	51	4	1	0	24	6
"100306951"	"PITPNA-AS1"	14	0	0	4	2	1
"100306975"	"NDUFAF4P1"	0	0	3	13	0	6
"100309464"	"OTX2-AS1"	0	0	0	2	0	1
"100310812"	"SPDYE2B"	641	187	181	302	148	299
"100310846"	"ANKRD61"	0	13	0	4	0	0
"100313769"	"MIR320B2"	0	0	0	0	0	0
"100313770"	"MIR548K"	0	0	0	0	0	0
"100313771"	"MIR548F2"	0	0	6	0	0	0
"100313772"	"MIR548M"	0	0	0	0	0	0
"100313773"	"MIR548H2"	0	0	0	0	0	0
"100313774"	"MIR302E"	0	0	0	0	0	0
"100313777"	"MIR670"	0	0	0	0	0	0
"100313778"	"MIR759"	0	0	0	0	0	0
"100313779"	"MIR2117"	0	0	0	0	0	0
"100313780"	"MIR2278"	0	0	0	0	0	0
"100313781"	"MIR718"	0	0	0	0	0	0
"100313806"	"MIR1255B1"	0	0	0	0	0	0
"100313822"	"MIR513B"	0	0	0	0	0	0
"100313824"	"MIR663B"	0	0	0	0	0	0
"100313829"	"MIR548O"	0	0	2	4	10	0
"100313830"	"MIR548H1"	0	0	0	0	0	0
"100313835"	"MIR1255B2"	0	0	0	0	0	0
"100313837"	"MIR762"	0	0	0	0	0	0
"100313838"	"MIR764"	0	0	0	0	0	0
"100313839"	"MIR2114"	0	0	0	0	0	0
"100313840"	"MIR2115"	0	0	0	0	0	0
"100313841"	"MIR548Q"	0	0	4	0	0	0
"100313842"	"MIR2276"	0	0	0	0	0	0
"100313843"	"MIR711"	0	0	0	0	0	0
"100313884"	"MIR548H4"	0	0	0	0	3	0
"100313886"	"MIR2116"	0	0	0	1	0	0
"100313887"	"MIR2277"	0	0	0	0	0	0
"100313892"	"MIR761"	0	0	0	0	0	0
"100313895"	"MIR548F4"	0	0	0	0	0	0
"100313896"	"MIR320D1"	0	0	0	0	0	0
"100313914"	"MIR548J"	0	0	1	0	0	0
"100313921"	"MIR548E"	0	11	4	0	0	0
"100313923"	"MIR449C"	0	0	0	0	0	0
"100313938"	"MIR548G"	0	0	0	0	0	0
"100316868"	"HOTTIP"	0	0	0	0	0	0
"100316904"	"SAP25"	0	0	5	4	6	5
"100329109"	"GCSHP3"	0	0	0	0	0	0
